"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","662","CHELSEA, 476 (662)","[[-71.02634,42.40601],[-71.02664,42.40563],[-71.02702,42.40527],[-71.02744,42.40494],[-71.02789,42.40463],[-71.02844,42.40432],[-71.02912,42.40406],[-71.02978,42.40389],[-71.03034,42.40381],[-71.03356,42.40347],[-71.03407,42.40339],[-71.03446,42.4033],[-71.03524,42.40305],[-71.0357,42.40286],[-71.03607,42.40267],[-71.03624,42.40256],[-71.03625,42.40287],[-71.03619,42.4032],[-71.03577,42.40444],[-71.03564,42.40475],[-71.03546,42.40512],[-71.03531,42.40532],[-71.03509,42.40557],[-71.03485,42.40577],[-71.03448,42.40598],[-71.03409,42.40617],[-71.0336,42.40634],[-71.03282,42.40653],[-71.03184,42.40673],[-71.03156,42.4068],[-71.0314,42.40688],[-71.0312,42.40702],[-71.03102,42.40721],[-71.03095,42.40741],[-71.03091,42.40794],[-71.03087,42.40825],[-71.03083,42.40837],[-71.03074,42.4085],[-71.03002,42.40941],[-71.02965,42.40971],[-71.0293,42.41002],[-71.02901,42.41032],[-71.02797,42.40873],[-71.02712,42.40778],[-71.0269,42.40733],[-71.02688,42.40709],[-71.0269,42.40682],[-71.02689,42.40655],[-71.02683,42.40643],[-71.02634,42.40601]]","07/31/2016 - 08/28/2016, Thursdays, Midday",787,612,1011
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","678","EVERETT, 509 (678)","[[-71.05217,42.41065],[-71.05301,42.40975],[-71.05327,42.4095],[-71.05377,42.40894],[-71.05458,42.40808],[-71.05495,42.40765],[-71.05515,42.40746],[-71.05587,42.40666],[-71.0563,42.40621],[-71.05663,42.40583],[-71.05698,42.40547],[-71.05739,42.40501],[-71.05906,42.40325],[-71.05922,42.40311],[-71.05942,42.40299],[-71.05985,42.40292],[-71.06011,42.40293],[-71.06038,42.40299],[-71.06059,42.40313],[-71.06096,42.40363],[-71.06111,42.40372],[-71.0613,42.40408],[-71.06135,42.40428],[-71.06141,42.4046],[-71.06145,42.405],[-71.06151,42.40519],[-71.06155,42.4053],[-71.06177,42.40565],[-71.06195,42.40606],[-71.06203,42.40652],[-71.06208,42.40695],[-71.05984,42.40729],[-71.0583,42.40755],[-71.05858,42.40768],[-71.05885,42.40788],[-71.05907,42.40809],[-71.05915,42.40823],[-71.0593,42.4089],[-71.05701,42.40932],[-71.05611,42.40953],[-71.05479,42.41099],[-71.05449,42.41124],[-71.0536,42.41192],[-71.0523,42.41101],[-71.05203,42.41081],[-71.05217,42.41065]]","07/31/2016 - 08/28/2016, Thursdays, Midday",1395,1093,1779
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","679","EVERETT, 510 (679)","[[-71.0593,42.4089],[-71.05915,42.40823],[-71.05907,42.40809],[-71.05885,42.40788],[-71.05858,42.40768],[-71.0583,42.40755],[-71.05984,42.40729],[-71.06208,42.40695],[-71.06214,42.40779],[-71.06231,42.40915],[-71.06252,42.41044],[-71.06264,42.41083],[-71.06317,42.41222],[-71.06334,42.41276],[-71.06357,42.41361],[-71.06366,42.41387],[-71.06377,42.41409],[-71.06411,42.41464],[-71.06454,42.41528],[-71.06439,42.41527],[-71.06227,42.41551],[-71.06186,42.41435],[-71.06144,42.41331],[-71.06078,42.41182],[-71.06063,42.41151],[-71.06045,42.41122],[-71.06012,42.41078],[-71.05996,42.41052],[-71.05986,42.4103],[-71.05959,42.40981],[-71.05952,42.40963],[-71.0593,42.4089]]","07/31/2016 - 08/28/2016, Thursdays, Midday",1540,1178,2012
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","699","EVERETT, 502 (699)","[[-71.06023,42.40177],[-71.06026,42.40171],[-71.05913,42.40174],[-71.05813,42.40166],[-71.0577,42.40161],[-71.05678,42.40143],[-71.05594,42.4012],[-71.04984,42.39889],[-71.04901,42.39864],[-71.04814,42.39844],[-71.04706,42.3974],[-71.04775,42.39691],[-71.04821,42.39662],[-71.04997,42.39751],[-71.05018,42.39759],[-71.05068,42.39765],[-71.05113,42.39762],[-71.05157,42.39753],[-71.05193,42.3974],[-71.05229,42.39721],[-71.05257,42.39697],[-71.05278,42.39674],[-71.0529,42.3965],[-71.05299,42.39624],[-71.053,42.39599],[-71.05293,42.39572],[-71.05262,42.39521],[-71.05241,42.39506],[-71.05205,42.39489],[-71.05111,42.39449],[-71.05069,42.39426],[-71.05039,42.39402],[-71.0502,42.39383],[-71.0503,42.39364],[-71.05033,42.39352],[-71.05036,42.39335],[-71.05035,42.39327],[-71.05039,42.39312],[-71.05036,42.39301],[-71.05043,42.39291],[-71.05051,42.39267],[-71.05063,42.39252],[-71.05167,42.39187],[-71.05164,42.39183],[-71.05169,42.39178],[-71.05208,42.39159],[-71.05228,42.39152],[-71.05256,42.39154],[-71.05273,42.39149],[-71.05325,42.39105],[-71.05334,42.39099],[-71.05341,42.39096],[-71.05358,42.39076],[-71.05358,42.3907],[-71.05384,42.39041],[-71.05432,42.38994],[-71.05473,42.3896],[-71.05496,42.38938],[-71.05524,42.38901],[-71.05533,42.38902],[-71.05532,42.389],[-71.05535,42.38898],[-71.05587,42.38896],[-71.05593,42.38891],[-71.05622,42.38888],[-71.05627,42.38884],[-71.05631,42.38875],[-71.05641,42.38872],[-71.05667,42.38871],[-71.05671,42.38868],[-71.05675,42.38859],[-71.05685,42.38857],[-71.05743,42.38857],[-71.05756,42.38861],[-71.0576,42.38866],[-71.05764,42.38878],[-71.05761,42.38903],[-71.0579,42.38906],[-71.05823,42.38905],[-71.05819,42.389],[-71.05821,42.38887],[-71.05823,42.38884],[-71.05844,42.38872],[-71.0586,42.3887],[-71.05876,42.38873],[-71.05886,42.38884],[-71.05884,42.38906],[-71.05889,42.38914],[-71.05897,42.38916],[-71.05906,42.38916],[-71.05925,42.38908],[-71.05938,42.38907],[-71.05943,42.38907],[-71.05957,42.38917],[-71.05962,42.38919],[-71.05969,42.38918],[-71.05968,42.38903],[-71.05973,42.38883],[-71.05978,42.38877],[-71.05986,42.38873],[-71.06013,42.38863],[-71.06021,42.38862],[-71.06033,42.38863],[-71.06039,42.38874],[-71.06066,42.38875],[-71.06097,42.38878],[-71.06121,42.3888],[-71.06152,42.38876],[-71.0618,42.38877],[-71.062,42.38883],[-71.06211,42.38883],[-71.06291,42.38892],[-71.06325,42.38894],[-71.06332,42.38872],[-71.06375,42.38879],[-71.06452,42.38888],[-71.06455,42.38891],[-71.06456,42.38895],[-71.06455,42.38905],[-71.06456,42.38909],[-71.06466,42.38913],[-71.06583,42.38925],[-71.06604,42.38929],[-71.06611,42.38928],[-71.06611,42.38918],[-71.06654,42.38923],[-71.06666,42.38919],[-71.06677,42.38926],[-71.06748,42.38934],[-71.06833,42.38953],[-71.06852,42.38946],[-71.06882,42.3895],[-71.06978,42.38956],[-71.06979,42.38969],[-71.06997,42.38969],[-71.06999,42.38971],[-71.06995,42.38976],[-71.06997,42.38979],[-71.07006,42.38983],[-71.0703,42.38986],[-71.07048,42.38985],[-71.07063,42.38962],[-71.07111,42.38985],[-71.06901,42.39188],[-71.06741,42.39348],[-71.06697,42.39425],[-71.06703,42.39453],[-71.06686,42.39498],[-71.06736,42.3953],[-71.06904,42.39388],[-71.06925,42.39398],[-71.06932,42.39402],[-71.06943,42.39418],[-71.06962,42.3943],[-71.06974,42.39435],[-71.06979,42.39436],[-71.06984,42.39432],[-71.06991,42.39434],[-71.07022,42.39451],[-71.07049,42.39428],[-71.07063,42.39412],[-71.07079,42.39403],[-71.07099,42.39379],[-71.07106,42.39368],[-71.07111,42.39363],[-71.07121,42.39359],[-71.07121,42.39352],[-71.07126,42.39344],[-71.07134,42.39337],[-71.0714,42.39337],[-71.07156,42.3933],[-71.07182,42.39297],[-71.07201,42.39281],[-71.07219,42.39272],[-71.07238,42.39278],[-71.07244,42.39281],[-71.07255,42.3929],[-71.07268,42.39294],[-71.07284,42.39311],[-71.07312,42.39332],[-71.07321,42.39333],[-71.07338,42.39325],[-71.07348,42.39323],[-71.07352,42.39325],[-71.07362,42.39341],[-71.0737,42.39348],[-71.07348,42.39364],[-71.07329,42.39373],[-71.07297,42.39399],[-71.07278,42.3941],[-71.07257,42.39427],[-71.07252,42.39433],[-71.07178,42.39486],[-71.07139,42.39516],[-71.07042,42.39597],[-71.06972,42.39659],[-71.06695,42.39892],[-71.06632,42.39949],[-71.06589,42.39984],[-71.06551,42.40011],[-71.06528,42.40031],[-71.06485,42.40063],[-71.06433,42.40112],[-71.06394,42.40158],[-71.06261,42.40161],[-71.06215,42.40167],[-71.06176,42.40176],[-71.06138,42.40186],[-71.05976,42.4024],[-71.05977,42.40231],[-71.05986,42.40214],[-71.05998,42.40203],[-71.06009,42.40198],[-71.06023,42.40177]]","07/31/2016 - 08/28/2016, Thursdays, Midday",1166,890,1527
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","701","EVERETT, 504 (701)","[[-71.05977,42.40233],[-71.05976,42.4024],[-71.05855,42.40281],[-71.05818,42.40292],[-71.05787,42.40299],[-71.0576,42.40304],[-71.05686,42.4031],[-71.05379,42.40307],[-71.0532,42.40305],[-71.05207,42.40293],[-71.0436,42.40192],[-71.04152,42.40166],[-71.04121,42.40169],[-71.0409,42.40174],[-71.04706,42.3974],[-71.04814,42.39844],[-71.04901,42.39864],[-71.04984,42.39889],[-71.05594,42.4012],[-71.05678,42.40143],[-71.0572,42.40152],[-71.0577,42.40161],[-71.05813,42.40166],[-71.05913,42.40174],[-71.06026,42.40171],[-71.06009,42.40198],[-71.05998,42.40203],[-71.05986,42.40214],[-71.05977,42.40233]]","07/31/2016 - 08/28/2016, Thursdays, Midday",1244,1015,1523
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","702","EVERETT, 505 (702)","[[-71.0482,42.40409],[-71.04767,42.4035],[-71.04745,42.40334],[-71.04713,42.40322],[-71.04679,42.40317],[-71.04404,42.40285],[-71.0432,42.40284],[-71.04188,42.40286],[-71.04042,42.40271],[-71.04029,42.4027],[-71.04007,42.40273],[-71.04058,42.40197],[-71.0409,42.40174],[-71.04121,42.40169],[-71.04152,42.40166],[-71.0436,42.40192],[-71.05207,42.40293],[-71.05294,42.40303],[-71.05344,42.40306],[-71.05686,42.4031],[-71.0573,42.40307],[-71.05787,42.40299],[-71.05818,42.40292],[-71.05976,42.4024],[-71.05975,42.40256],[-71.05966,42.40275],[-71.0596,42.40283],[-71.05942,42.40299],[-71.05922,42.40311],[-71.05906,42.40325],[-71.05739,42.40501],[-71.05698,42.40547],[-71.05663,42.40583],[-71.0563,42.40621],[-71.05587,42.40666],[-71.05554,42.40704],[-71.05505,42.40684],[-71.05336,42.40592],[-71.05278,42.40563],[-71.05141,42.40501],[-71.05103,42.40486],[-71.05043,42.40466],[-71.04915,42.40432],[-71.0482,42.40409]]","07/31/2016 - 08/28/2016, Thursdays, Midday",1449,1134,1851
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","705","EVERETT, 508 (705)","[[-71.06454,42.41528],[-71.06411,42.41464],[-71.06377,42.41409],[-71.06366,42.41387],[-71.06357,42.41361],[-71.06334,42.41276],[-71.06317,42.41222],[-71.06264,42.41083],[-71.06252,42.41044],[-71.06231,42.40915],[-71.06214,42.40779],[-71.06208,42.40695],[-71.06198,42.40624],[-71.06195,42.40606],[-71.0619,42.40592],[-71.06177,42.40565],[-71.06155,42.4053],[-71.06151,42.40519],[-71.06145,42.405],[-71.06138,42.40441],[-71.0613,42.40408],[-71.06111,42.40372],[-71.06096,42.40363],[-71.06059,42.40313],[-71.06038,42.40299],[-71.06011,42.40293],[-71.05985,42.40292],[-71.05942,42.40299],[-71.0596,42.40283],[-71.05966,42.40275],[-71.05975,42.40256],[-71.05976,42.40241],[-71.05978,42.40239],[-71.06138,42.40186],[-71.06176,42.40176],[-71.06215,42.40167],[-71.06261,42.40161],[-71.06394,42.40158],[-71.06375,42.40183],[-71.06356,42.40216],[-71.06331,42.4027],[-71.06326,42.40303],[-71.06325,42.40329],[-71.06327,42.40373],[-71.06335,42.4041],[-71.06367,42.40509],[-71.06407,42.40614],[-71.06436,42.40685],[-71.06477,42.40746],[-71.06506,42.4078],[-71.06597,42.40888],[-71.06631,42.40923],[-71.06793,42.41116],[-71.06927,42.41268],[-71.06962,42.41304],[-71.06985,42.41331],[-71.07112,42.41497],[-71.06465,42.41529],[-71.06454,42.41528]]","07/31/2016 - 08/28/2016, Thursdays, Midday",1356,1012,1815
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","711","CHELSEA, 456 (711)","[[-71.03661,42.38747],[-71.03519,42.38682],[-71.03506,42.38679],[-71.03456,42.38672],[-71.03434,42.38734],[-71.03104,42.38683],[-71.0313,42.38623],[-71.0315,42.38617],[-71.03166,42.38572],[-71.03172,42.38565],[-71.03181,42.38556],[-71.03189,42.38553],[-71.03199,42.38552],[-71.03218,42.38553],[-71.0323,42.38549],[-71.03241,42.38551],[-71.03245,42.38565],[-71.0325,42.38568],[-71.0326,42.38571],[-71.03254,42.38573],[-71.03248,42.38579],[-71.03254,42.3858],[-71.03295,42.38576],[-71.03303,42.38577],[-71.03308,42.38579],[-71.03311,42.38582],[-71.03321,42.38585],[-71.03347,42.38587],[-71.0336,42.38582],[-71.03386,42.38589],[-71.0339,42.38582],[-71.03417,42.38589],[-71.03414,42.38598],[-71.03583,42.3864],[-71.03593,42.3864],[-71.03623,42.38649],[-71.03636,42.3865],[-71.03673,42.38658],[-71.03693,42.38666],[-71.03699,42.38666],[-71.03723,42.38679],[-71.03735,42.38679],[-71.03742,42.38671],[-71.03821,42.38681],[-71.03824,42.38685],[-71.03822,42.38691],[-71.03826,42.38691],[-71.03838,42.38689],[-71.03863,42.38679],[-71.03883,42.38681],[-71.03913,42.38681],[-71.03938,42.38685],[-71.03953,42.38685],[-71.03966,42.38683],[-71.0397,42.38686],[-71.03954,42.38707],[-71.03944,42.38714],[-71.03942,42.38718],[-71.03942,42.3872],[-71.03946,42.38726],[-71.03958,42.3873],[-71.03978,42.38714],[-71.0399,42.38707],[-71.04002,42.38696],[-71.04016,42.38689],[-71.04038,42.38671],[-71.04068,42.38666],[-71.04077,42.38674],[-71.04094,42.3868],[-71.04122,42.38679],[-71.04132,42.38677],[-71.04152,42.3867],[-71.04165,42.38667],[-71.04183,42.38658],[-71.04207,42.3865],[-71.04229,42.38639],[-71.04245,42.38629],[-71.04256,42.38595],[-71.04263,42.38593],[-71.04296,42.38565],[-71.0431,42.38555],[-71.04318,42.38551],[-71.04336,42.38548],[-71.0434,42.38545],[-71.04331,42.38512],[-71.04391,42.38504],[-71.04395,42.38523],[-71.0443,42.38529],[-71.04446,42.3854],[-71.04456,42.38545],[-71.04475,42.38547],[-71.04476,42.38542],[-71.0449,42.38546],[-71.04502,42.38554],[-71.04532,42.38582],[-71.04541,42.38589],[-71.04553,42.38603],[-71.04559,42.38607],[-71.04577,42.38626],[-71.0458,42.38628],[-71.04586,42.38623],[-71.0459,42.38623],[-71.04602,42.38628],[-71.04603,42.38632],[-71.04601,42.38637],[-71.04587,42.38656],[-71.04588,42.38658],[-71.04583,42.38659],[-71.04574,42.3867],[-71.04572,42.38677],[-71.04578,42.3868],[-71.04568,42.38688],[-71.04552,42.38681],[-71.04529,42.38697],[-71.04376,42.38763],[-71.04191,42.38846],[-71.04142,42.38865],[-71.04084,42.38895],[-71.04065,42.38873],[-71.04033,42.38848],[-71.04022,42.38842],[-71.03982,42.38827],[-71.03908,42.388],[-71.03873,42.38789],[-71.03748,42.38783],[-71.03723,42.38776],[-71.03661,42.38747]]","07/31/2016 - 08/28/2016, Thursdays, Midday",1137,872,1481
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","717","CHELSEA, 462 (717)","[[-71.04084,42.38895],[-71.04142,42.38865],[-71.04191,42.38846],[-71.04376,42.38763],[-71.04529,42.38697],[-71.04552,42.38681],[-71.04568,42.38688],[-71.04578,42.3868],[-71.04604,42.38692],[-71.04644,42.38707],[-71.0469,42.38728],[-71.04787,42.38762],[-71.04822,42.38773],[-71.0489,42.38786],[-71.04899,42.38784],[-71.04912,42.38776],[-71.04914,42.38773],[-71.04914,42.38737],[-71.04911,42.38724],[-71.04911,42.38714],[-71.04912,42.38705],[-71.04915,42.38705],[-71.04931,42.38705],[-71.04931,42.3872],[-71.04935,42.38741],[-71.04939,42.38747],[-71.04949,42.38751],[-71.04981,42.38749],[-71.05021,42.3874],[-71.05062,42.38737],[-71.05106,42.38726],[-71.05123,42.38725],[-71.05176,42.3873],[-71.05191,42.38735],[-71.05217,42.38741],[-71.05228,42.38744],[-71.05239,42.38751],[-71.0526,42.38778],[-71.05268,42.38786],[-71.05298,42.38809],[-71.05322,42.38822],[-71.0533,42.38828],[-71.05332,42.38839],[-71.05332,42.38882],[-71.05335,42.38893],[-71.05334,42.38899],[-71.05328,42.38912],[-71.05317,42.38927],[-71.05304,42.38954],[-71.05292,42.38968],[-71.05285,42.38971],[-71.05254,42.38979],[-71.05236,42.39001],[-71.05211,42.39019],[-71.0518,42.39034],[-71.05141,42.39045],[-71.05124,42.39057],[-71.05093,42.39084],[-71.0507,42.39086],[-71.05064,42.3909],[-71.05055,42.39092],[-71.05034,42.3911],[-71.05021,42.3911],[-71.05016,42.39112],[-71.04995,42.39123],[-71.04985,42.3913],[-71.04957,42.39146],[-71.04932,42.39166],[-71.04927,42.39175],[-71.0492,42.39179],[-71.04917,42.39183],[-71.04909,42.39185],[-71.04895,42.39211],[-71.04891,42.39226],[-71.0489,42.39232],[-71.04892,42.39235],[-71.04888,42.39283],[-71.04882,42.39296],[-71.0482,42.39284],[-71.04797,42.39269],[-71.04678,42.39219],[-71.04653,42.39203],[-71.04615,42.39203],[-71.04573,42.39201],[-71.04548,42.39202],[-71.04518,42.39208],[-71.04493,42.39216],[-71.04467,42.39229],[-71.04448,42.39243],[-71.04084,42.38895]]","07/31/2016 - 08/28/2016, Thursdays, Midday",865,621,1204
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","718","CHELSEA, 463 (718)","[[-71.03052,42.3948],[-71.03333,42.3932],[-71.0337,42.39303],[-71.0341,42.39276],[-71.03428,42.39269],[-71.03759,42.3908],[-71.03923,42.38991],[-71.04084,42.38895],[-71.0419,42.38996],[-71.0411,42.39044],[-71.04028,42.39089],[-71.03856,42.39189],[-71.03677,42.39289],[-71.03591,42.39343],[-71.03568,42.39362],[-71.03544,42.39385],[-71.03527,42.3941],[-71.03517,42.3943],[-71.03506,42.39465],[-71.03504,42.39499],[-71.03509,42.39535],[-71.03515,42.39556],[-71.03526,42.39576],[-71.03052,42.3948]]","07/31/2016 - 08/28/2016, Thursdays, Midday",877,669,1148
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","719","CHELSEA, 464 (719)","[[-71.03526,42.39576],[-71.03515,42.39556],[-71.03509,42.39535],[-71.03504,42.39499],[-71.03506,42.39465],[-71.03517,42.3943],[-71.03527,42.3941],[-71.03544,42.39385],[-71.03568,42.39362],[-71.03591,42.39343],[-71.03677,42.39289],[-71.03856,42.39189],[-71.04028,42.39089],[-71.0411,42.39044],[-71.0419,42.38996],[-71.04448,42.39243],[-71.04398,42.3927],[-71.04284,42.39337],[-71.04172,42.394],[-71.03954,42.39526],[-71.03772,42.39626],[-71.03526,42.39576]]","07/31/2016 - 08/28/2016, Thursdays, Midday",821,613,1098
